web_scraper_order,web_scraper_start_url,title,content,author_or_gender_area
"1779465607-70","https://www.dcard.tw/f/partner_selection_criteria/p/260650978","#異性 #交朋友","#異性 #交朋友YBRH《自我介紹》
年齡：22-24
學歷：北部醫學系
地區：台北
身材：181/75，平常會跑步
外表：中上，會被稱讚，穿搭簡單乾淨
收入：還是學生，家境小康
個性：付出型人格、有潔癖。偏外向但沒到社牛，是個高敏人，善於觀察，個性隨和、選擇障礙嚴重
興趣：攝影、看yt、穿搭、逛街、籃球、其他
感情史：4
其他：無不良生活習慣、無刺青

《理想對象》
年齡：22-26
學歷：不限
地區：雙北（台北加分）
身材：160up、BMI正常範圍
外表：希望中上，看眼緣
收入：不限（希望家境不要太懸殊）
個性：希望是個願意認真看待感情，情緒穩定、樂觀、理性的人
加分：時間觀念好、乾淨衛生、會中提或雙簧
其他：不抽菸、不酗酒、不約砲","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779465612-71","https://www.dcard.tw/f/partner_selection_criteria/p/260651000","#異性 #北部 尋找人生隊友","#異性 #北部 尋找人生隊友TXIAO【關於我】
▪️性別：生理女
▪️年齡：31(1995年)
▪️身高/體重：155/48
▪️地區：雙北
▪️學歷：二科
▪️職業：金融業，銀行內勤
▪️年收：120+
▪️外表：中分長捲髮、內雙小眼睛、瘦長臉、牙齒矯正中。早餐店會被叫妹妹而不是美女

🌟ISTP，個性慢熟、善於思考，喜歡嘗試新事物。性格隨和，以配合周圍的人為主。
🌟交友圈固定，身邊都是認識超過十年的朋友，喜歡搞怪來逗朋友笑。
🌟有自己的判斷能力，面對事情有自己的獨特的想法，但會尊重每個人的想法。
🌟單身時獨立自主能文能武，有另一半時喜歡撒嬌，想在另一半面前當個小孩。
🌟狗派，老家有養一隻狗狗，假日會帶狗狗出門玩。很喜歡動物，出國旅遊會安排動物園和水族館。
🌟有運動習慣，會定期騎腳踏車或假日走走登山步道，最近想去運動中心報新課程。
🌟喜歡聽音樂，歐美熱門歌曲大致上都有聽過，偏好搖滾樂
🌟喜歡看小說或漫畫，也會從圖書館借有興趣的書來看。
🌟喜歡出國旅遊，今年已安排日本和泰國的行程，未來想去更多地方看看
🌟喜歡玩遊戲，益智解謎類型或日系RPG，需要動腦或有豐富劇情的遊戲
🌟有理財觀念，會定期定額投資股票，有存款。
🌟無刺青，不抽煙，聚餐時會小酌。
🌟有汽機車駕照，可以上路但容易緊張。
🌟飲食習慣不吃牛、不吃辣，以清淡健康為主。
🌟以結婚為前提的認真交往，近期沒有生小孩的打算。
🌟父母皆已退休不須孝親，每月定期回老家一次。



【希望你】
▪️性別：生理男
▪️年齡：30-34
▪️身高/體重：165-180/BMI正常或體脂肪<20%
▪️地區：北部(新竹以北)
▪️學歷：四中二科以上或同等學歷
▪️職業：正當且穩定
▪️經濟：年收120+，有理財習慣
▪️外表：乾淨整潔，會打理自己，牙齒整齊

🌟家庭背景單純無負債，生活圈單純
🌟有規律運動習慣，注重身體健康
🌟個人衛生及生活習慣良好
🌟有汽機車駕照，會騎車開車
🌟無刺青、不抽煙、無約嫖紀錄
🌟無特定政治傾向
🌟脾氣溫和、情緒穩定，不曾在任何情況下口出惡言
🌟對未來有規劃，認真對待生活的每件事
🌟自我介紹請加上我有閱讀文章並符合條件
🌟有紛爭時會耐心溝通不冷戰，願意給予安全感及情緒價值
🌟有相同的興趣，或共同培養可以一起從事的休閒活動
🌟有房或未來有共同買房的計畫

----加分項目(因為我沒有所以我很羨慕Q Q)----
🌟外語能力好，能與外國人溝通
🌟擅長說話聊天，願意主動先開口
🌟唱歌好聽

-------------------------------------------------------

比起外貌，更重視彼此相處的感覺
希望可以找到一位能一起分享日常、互相陪伴的神隊友
先從聊天開始，慢慢認識彼此，若沒問題便會約見面

以上符合條件者歡迎私訊並提供自我介紹
祝福大家都能在2026年找到另一半","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-female)"
"1779465618-72","https://www.dcard.tw/f/partner_selection_criteria/p/260652019","#同性 有興趣可以聊天🐶","#同性 有興趣可以聊天🐶T小狗🐶想說上來刷一下存在感☺️

關於我：
性別：男
性取向：男生喜歡男生
年紀：今年要24歲 
出生地：高雄
身高體重：176/69
角色：偏0（16.5/5）
學歷：大學畢業
工作狀態：目前在臺南上班

關於我：
是一個在都市長大的原住民，雖然天生右邊耳朵聽不到，但還是跟個正常人一樣啦😂。很喜歡聽音樂跟唱歌，所以平常上班、騎車、走路都戴耳機，所以有人叫我的話，我基本上是聽不到的😵‍💫（超級危險？）。
現在有在健身，因為之前在大學胖到快90公斤，為了減肥，當時就愛上了跑步，目前已經健身半年了，沒有想練成大肌肌，單純就是為了讓自己健康一點。
我之前也受過好多身體創傷😀，頭皮上有一個滿大的疤（頭髮蓋住看不太出來）、左手跟鎖骨也有骨折過（當然都痊癒啦～🐶），目前先分享這些就好🎅

關於我的個性：
獨立、愛笑、幽默（？）,我沒什麼底線也不喜歡生氣，身邊的朋友都認為我是一個超級樂觀的人，往往都覺得不會有比我還慘的人了啦🐶，所以對於生活上遇到什麼不開心的事情我都覺得跟以前比起來就是小case,
遇到了就面對，它就是一個生活日常。

感情觀：
先好好愛自己，再準備好愛你。
很喜歡哥哥的感覺，我很願意為另一半付出，
但不會因為另一半而委屈了自己，
因為很多事情都可以用嘴巴溝通🐶

希望你
年齡：23～30
身高體重：
有哥哥的感覺就好，身高沒差，有一點肚子沒關係，很好抱（？
角色：當然是純1最好啦🐶
居住：都可以認識～
學歷：有目標就好💪
個性、外表：
健談、成熟、黝黑、幽默、陽光;看起來乾淨就好，
外表太優秀我會有壓力🫠
興趣：做你愛做的事情就好，興趣可以互相學習與接觸（當然有在運動或是喜歡打羽球也很讚？）
希望你：不抽菸、很愛自己、有刺青我加分（？）、知道自己喜歡什麼、專情、會照顧人（也是可以跟我賽奶啦🐶）、會溝通

都歡迎聊聊，交朋友也可以！
但平常都在上班，不一定會馬上看到🫠，非常抱歉🥹同性聊天感情男友交友","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779465624-73","https://www.dcard.tw/f/partner_selection_criteria/p/260653079","#同性  想找人認識/交往","#同性  想找人認識/交往Y12👉🏻 年齡：23
👉🏻 身高/體重：176/64
👉🏻 學歷：大學畢業（目前正在考研地獄）
👉🏻 MBTI：ISFP
👉🏻 興趣：到處逛逛、跳舞
👉🏻 個性：剛開始很內向 到後面熟了就會瘋言瘋語（可以來跟我聊天！哈哈）
👉🏻 1/0：0
👉🏻 新竹人在新北讀書
————————————————————————
💬 想找
👋🏻 年齡：19-29
👋🏻 身高170以上都可！體重適中就好！
👋🏻 希望可以外向一點點
👋🏻 也喜歡到處走到處逛
👋🏻 找 1（不分也可以）
大家可以來私訊我！找我聊聊！希望可以找到適合的人！
同性認識聊聊男友交友","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779465629-74","https://www.dcard.tw/f/partner_selection_criteria/p/260654565","#擇偶心得 小心這個人!","#擇偶心得 小心這個人!國立臺灣大學 資訊工程學系ID: gska6333就是lzy1155
卡稱: Ryan => Tsai => Ethan
證據: 追蹤測試+封鎖測試
事蹟: 
1. 盜圖這張圖出自""叫我小丁""，感謝某樓的踢爆
2. 西斯版的發文，各位自行判斷

備份:擇偶心得",""
"1779465635-75","https://www.dcard.tw/f/partner_selection_criteria/p/260656371","#異性 #異性 找夥伴","#異性 #異性 找夥伴長庚科技大學【關於我】
年齡：22
身高：178
體重：70
職業：學生
地區：北部
學校：不是頭上這間了
金錢觀：AA

週末喜歡健身.偶爾打打籃球.還有追一下好看的劇 
偶爾去蛋糕店幫忙做蛋糕 也很喜歡自己做餅乾給別人吃

然後個性蠻活潑的.很幽默 然後很樂觀
學校朋友覺得我算帥的類型 
但我自己覺得自己還好 

希望妳：
地點：北部
學歷：不拘
身高體重：BMI正常就好了
年紀：20-24
金錢觀：AA


希望能找到跟我個性蠻像的小夥伴 
然後也可以先從朋友當起 慢慢聊天 認識彼此
如果對有興趣的話 可以私訊換照
謝謝大家！異性夥伴找人",""
"1779465640-76","https://www.dcard.tw/f/partner_selection_criteria/p/260656833","#異性 佛系擇偶，年關將近；來試試月老是否在線🤭","#異性 佛系擇偶，年關將近；來試試月老是否在線🤭SP&S關於我先自首👇
✨ 年紀：39（不是18，但心態還算年輕）
✨ 狀態：單身 / 未婚 （人生還沒開到這些支線任務）
✨ 星座：獅子座（外冷內熱，本人不咬人）
✨ 性向：異性戀（這點很單純）
👀 外型：159 / 57，標準梨型身材（不是模特兒，但該有的誠意都有😂）💼 工作：某連鎖品牌店長
💰 年收：不是富婆，但養得起自己
🚗🏠 經濟狀況：有車有房（房子有貸款，後援是我自己🤣）
🎬 興趣：單眼、追劇、旅行、運動樣樣來～
👫 交友圈：單純
生活偏鄉村，夜生活≈沒有，但空氣很好
📍 日常：工作 ↔ 住處 兩點一線，很穩定
🐶 個性補充：
對不熟的人偏內向（常被誤會高冷，其實只是慢熟😭）
熟了之後會發現我滿親切
心地善良、個性單純、說話坦率
還有——非常喜歡寵物🐶

關於你⋯外在，我有點小小偏好：
身高 175↑、體型適中。
不是要完美，
只是希望第一眼能心動、相處起來舒服。

比起條件本身，
我更在意你是否願意照顧好自己。","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-female)"
"1779465645-77","https://www.dcard.tw/f/partner_selection_criteria/p/260657427","#異性 #異性 目前呢~想找個人從聊天開始~","#異性 #異性 目前呢~想找個人從聊天開始~P寶貝❤【自我介紹】
年齡：24
縣市：台中
身高體重：163/好奇的可以找我要照片🫣
職業：公務人員（但非正職）
個性：大剌剌，E人，算是偏好聊）？🤣
興趣：探店，看小說，聽音樂，游泳

【擇偶條件】
年齡：22~29
縣市：儘量中部為主吧（其他的也可以
身高體重：178/100內（身高主要是喜歡而已
（不符合這個身高也沒事，聊的起來也可以
個性：i人（聽說i人是E人的樂趣🫣
興趣：跟我差不多也行~主要愛吃吃喝喝也可以
希望：有車（因為我之前車禍命危過，所以還是有一點害怕這個，也可以說是我膽小吧）


（其實我也不太知道我的標準~但目前可能就是希望能夠先聊聊天，再慢慢有後續，而不是直接就認識兩三天就告白在一起。）

我之前有留過~~~啊我沒有回到的，可以再私訊我一次~我會都回的~~~謝謝各位看完🥹
（呃...我不聊一些奇怪的，所以看到奇怪的訊息我只會刪除哦，我不會回....所以也別一直問說幹嘛不回🫠然後我會慢慢回，從最一開始密我的開始往上回，所以請等我回覆，如果一直不斷的刷新，只會越慢回覆~想先看照片可以直接打：[看照片]我就會知道了🥹謝謝

***我很抱歉啊，我的訊息量現在多到爆炸了，我要關掉私訊了。啊有一些人破防的，就直接亂罵人的，我統一先檢舉，然後封鎖。
啊都是來聊天的脾氣暴躁什麼？？？我真的是有心來找人聊天的，幾乎都有回了，啊在那邊破防的我也是無言，啊講話很難聽是希望我公開ID嗎？？真的是活該不被回覆欸☹️☹️☹️


更新如下：
我重開私訊了~然後...我想找個能一直回我訊息的，或是能夠接受我一直跟你分享影片生活的人~~可以直接跟我要ig。但我希望你是直接先傳簡單的自我介紹+照片。再來有禮貌的詢問ig
（然後請認真看一下我上面的需求，聊18的別來。別再那邊一直騷擾！啊跟我聊天找不到話題可以google或是跟我分享你的日常，不要硬聊又在那邊說我都不回。）

恩~嗨嗨好久不見啊各位，我又出現啦，現在歡迎你們找我聊天~我有回一部分的人啦異性聊天感情交友台中","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-female)"
"1779465651-78","https://www.dcard.tw/f/partner_selection_criteria/p/260657452","#異性 尋找平凡的另一半~~","#異性 尋找平凡的另一半~~U東修修西修修年齡：39 
婚姻情況：單身未婚 
性觀念:婚後派，是個處。 
交往對象:2任(從32才開始找對象...，前面就沒積蓄，只能認份上班下班賺錢..)
職業:傳產工程師
學歷:私立日間科大畢 
地區：高雄人、桃園及新竹地區工作
身材：168/62～63晃動， 一般身形 無重訓習慣~
外表：7頭身 路人臉...
資產:摩托車1台，無車、無房(桃園看房中)，無負債，目前只有現金投股票存股..
MBTI：ISTJ -A
星座：金牛 
個性：主打一個穩
經濟：130+
家庭經濟：普通，不用繳孝親費，爸媽自己在南部住透天能照顧自己。
興趣：自然科學及科學知識研究、學習與實踐、健行、吃美食、修修小東西、桌球、羽球、看電影動漫及漫畫、唱歌..等 。
習慣：無酗酒、吸菸、吃檳榔、吸毒、嗜賭、刺青、前科、無從事詐騙。 
信仰：父(道教)、母(基督教)、我(跟拜及睡覺...)
小孩：希望是1~2個~(第二個看經濟情況)


飲食習慣:偏菜7肉3，能不吃辛香料就不吃。 
穿衣習慣:乾淨、整齊、對稱、沒破就好。
住的習慣:自己住小套房，成家透天。
行的習慣:目前上下班-機車，上班/公務車，家裡出遊 開家裡的車，成家會買適合的代步工具。
金錢觀: 物慾很低，除了食/住/行沒有過多花費。不在賺多少，在於存多少。

優點: 情緒穩定、物盡其用、家裡沒禿頭基因、沒大肚楠。
缺點: 直男、理智、比較注重性價比。


有想認識的，請私訊，雙方再私訊照片，看外觀對不對眼。
放心，你有私照片，我一定回私，基本的尊重一定會有。
這就是平凡、真誠的我。

擇偶條件:
婚姻：未婚未育
性觀念:婚後派
地區：桃園、高雄、新竹，或有意來桃園的...
年紀：未滿35
學歷：二技~碩畢（國、私立不限）
身高：150-168（高於這個區間的，你不介意我也OK）
體重：BMI 18~22.5內
罩杯：前胸後背分的出來就好
長相：我眼睛看得過就好。
職業：八大、保險及業務、美容、美甲、空姐這些職業就不要來密我了。謝謝。
收入：月收3萬以上。
其他習慣：無不良嗜好。
交通：腳踏車、摩托車、汽車，至少會一樣。
附上小遮照片(本照片為66kg，現況更瘦一點)...害羞./////.
附上薪資稅後人權圖...之前有發文過，故如果有印象的..很正常...

當作碰碰運氣吧，如果遇到了，就互相珍惜，但是不要搔癢我，我很怕癢>/////<。
未來能一起走的話，興趣我們可以共同開發。
認識的請不要認親，謝謝。尋找另一半","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779465656-79","https://www.dcard.tw/f/partner_selection_criteria/p/260657786","#異性 FAANG軟體工程師 尋找飯友或靈魂伴侶","#異性 FAANG軟體工程師 尋找飯友或靈魂伴侶JSSS前年年底分手，春天快到了，可能生理影響心理，突然很想要有另一半。平常上班基本上都兩點一線，認識人的機會比較少，所以來這邊看能不能多多認識人😊
年齡：30
座標：雙北
學歷：四大資工碩
職業：FAANG裡的軟體工程師
身高：181，體態算壯
運動：健身、桌球、排球
興趣：遊戲、旅行

MBTI 是 ENFP，以前是 LAZY 。
原本對於旅行沒什麼感覺，後來真的太需要出去散散心，就乾脆自己去獨旅。去了兩次日本後愛上了獨旅。聖誕節還去了澳洲避冬，澳洲真的太讚啦！無尾熊跟袋鼠很可愛😍

個性樂觀、認真，隨和但不隨便，偶爾抽象一下。
不抽煙（因為我不喜歡煙味），我只抽遊戲的老婆

希望妳也是一個對生活有熱情的人，
願意運動維持身形或運動狀態、懂得溝通、能一起成長。
外型舒服、有笑容最加分
我相信最好的關係，是兩個人都能在彼此身邊變得更快樂且是共同進步的。","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779465662-80","https://www.dcard.tw/f/partner_selection_criteria/p/260658492","#雙性 #同性 #異性 尋找台中","#雙性 #同性 #異性 尋找台中Y𝒴【自我介紹】
年齡：21
身高體重：162/56
職業：品管
個性：比較社恐  但熟悉後會很活潑
興趣：打傳說等等的手遊、追韓劇、看小說等等
外貌：普普通通 不至於到醜 
不介意男女 以感覺為主 三觀等方面合得來最重要

【擇偶條件】
年齡：30以內
身高體重：160以上 
個性：幽默風趣 
興趣：追劇 手遊等等的 
外貌：乾乾淨淨同性異性尋找感情愛情","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-female)"
"1779465667-81","https://www.dcard.tw/f/partner_selection_criteria/p/260658829","#異性 #異性 想找同樣興趣的","#異性 #異性 想找同樣興趣的牛奶🥛【自我介紹】
年齡：今年滿21 座標新北
外表：自認普男 pr65~70
身高體重：172/65
個性：慢熱 有幽默感 獨立
星座：牡羊 isfp
興趣：騎車 聽音樂 看夜景 逛街 彈吉他
戀愛史：0 以前只有曖昧過1個
【擇偶條件】
年齡：17～21
身高：希望170⬇️
外表：沒什麼要求
個性：獨立 不公主病
興趣：聽音樂 喜歡車 吃美食 逛街 有共同興趣就可以了
【其他想法】
希望先從朋友開始做起 因為沒有戀愛經驗 也沒什麼在社交 所以不太會找話題聊天 不介意另一半會抽煙喝酒 也不介意有刺青 只希望至少能打理好自己生活異性交友台北",""
"1779465673-82","https://www.dcard.tw/f/partner_selection_criteria/p/260658973","#擇偶心得 美女們請小心這位","#擇偶心得 美女們請小心這位國立臺中科技大學再更
封鎖我之後
他的LINE就換照片了
大家小心喔———————————————

更
對不起各位
我忍不住想捉弄他一下
他就惱羞了🤣🤣
然後就封鎖我了———————————————
原文

在擇偶版上po文
聊兩天發現他把原本的文章刪掉了
然後我去小紅書搜圖
就發現他是偷別人的照片
不廢話上圖小心詐騙擇偶版",""
"1779465678-83","https://www.dcard.tw/f/partner_selection_criteria/p/260658996","#異性 #異性#尋找北部 佛系徵友","#異性 #異性#尋找北部 佛系徵友銘傳大學 諮商臨床與工商心理學系以下去我的自我介紹：
嗨，我是話有點多但很真誠的 ENFP 👋
✨ 22 歲、170，目前還在念書，也在診所打工中。
✨興趣是健身、唱歌、騎車、羽毛球、戶外旅行，市集老街我是不會錯過的。
✨遊戲會打 LOL、傳說、皇室、聯盟戰棋，有點雷（🤣）不要心臟病發作
✨正在努力賺錢準備考 EMT，對急救很有興趣，未來想往 EMT-P 前進。
家裡有一堆小寵物，保證比我本人更可愛一丟丟。
✨不抽菸、不吃檳榔，偶爾小酌但不會失控。
✨如果你不介意有人一直分享生活小事，那我應該很適合出現在你聊天室。
希望的妳～
年紀：18～30這區間！
主要還是看相處的感覺！
也希望妳喜歡出門，不要一直宅在家～

附上照片：異性尋找北部感情",""
"1779465683-84","https://www.dcard.tw/f/partner_selection_criteria/p/260659365","#異性 #尋找價值觀相近的人 先從朋友開始~","#異性 #尋找價值觀相近的人 先從朋友開始~國立臺灣科技大學✨關於我 
年齡：26 

學歷：私科學/台科碩

職業:科技業(RD) 

身高/體重：174/60

年薪:100W+(有在投資，目前是指數派的)

星座:天秤座 

個性：INFJ，禮貌、有同理心，注重健康（有打完HPV疫苗 半年檢查牙齒）、喜歡小動物(目前狗派)、不大男人，喜歡雙向、有內容的聊天。 

興趣：平常喜歡看展覽、聽純音樂(yiruma)、音樂(taylor swift,ed sheeran…etc)、偶爾看電影、探美食、偶爾跑咖啡廳。偶爾會慢跑（未來目標是挑戰10K🏃‍♂️），也喜歡看YT(DoDo men ,游庭皓的財經皓角,凱文羊,脫口秀,好笑的reels…etc)、Netflix、Podcast，以及彈鋼琴～熱愛旅遊，喜歡深度文化體驗和在地美食。最近第一次自由行去日本，超喜歡。
另外我笑點其實蠻低ㄉ，順便分享今天聽到的一個笑話(如果你有在關心時事的話)
食物放久，會長黴菌，石油放久，會長美軍🤣🤣🤣🤣!

感情:母單，有在交友軟體上聊天，但大家好像愛聊不聊的…

✨希望泥： 年齡：22-28 

學歷：大學畢業（加分：有碩更好，不強求有）

年薪:至少50W以上 (加分項希望妳也有理財規劃~為自己未來著想)

地區：新竹、桃園、新北、台北 

興趣：希望興趣重疊，或是你有很喜歡的事，我也蠻樂意一起嘗試（不要太危險的，我都蠻樂意嘗試ㄉ ) 

身高:158(含)以上、體態不過胖

對感情看法: 希望妳有保護自己(未有無套)，不約砲（沒有確認關係就算）、不抽煙，重視尊重與溝通。希望能遇到像朋友一樣可以自在聊天、互相成長的對象，真誠交流為主。

感謝耐心看到這邊，我打那麼多，都那麼用心與真誠了 ，希望你也至少要有幾行自介，更讓我好好認識妳~

祝大家交友順利~順利脫單
附上一張漂亮的風景照異性價值觀",""
"1779465689-85","https://www.dcard.tw/f/partner_selection_criteria/p/260659827","#異性 重新發ㄧ篇文章 希望交到適合的戰友會另一半","#異性 重新發ㄧ篇文章 希望交到適合的戰友會另一半憶憶關於愛情
我其實不想把愛情當作辦家家酒，所以玩遊戲玩到有點煩，我希望有個對等的戀愛，不去計較公平不公平，我希望我能在未來有個餐可以混口飯吃，我很討厭前任封鎖我三個月，基本到變心的程度，幾乎會到外人可以接近我的程度，所以愛我別放棄我

關於人生
我喜歡無為而治的想法，聽人性本善惡不如學習小國治家治本

關於喜歡的人
我覺得人要有點自戀，所以我很喜歡有點自信的人，我也喜歡不胖有點肌肉的人，如果沒有幽默感，至少也會陪我逗我笑

關於我個性
我是假裝活潑還不是很外向的人，不太懂得表達，但我很善良很聽話，沒心機可以很嗨，是嗨咖

關於關係
熟了你可能因為我滿有趣的，感覺不無聊，我很喜歡吃也願意當主人的乖貓，順順我的毛，我也可以很騷，騷到你心裡癢癢，這是我，最喜歡的是中原的烤布蕾，在第二任開始的，我要常常寫日記

關於朋友
我喜歡健談的人，還要沒心機最好有一點無腦

擇偶對象如果認真就是工作穩定，經濟有一定基礎，喜歡看書有點文青，疼老婆會有精壯的身體，台台的會說點髒話跟台語，放我最愛的嘻哈你們懂我意思嗎，注重外表，會規劃未來的人，不要求學歷，工作薪水，人比人只會氣死人，如果準備好，就不要追我了（笑），我覺得人人平等，要就放膽追我

廢話os
雖然工作很苦，日子很澀，感情很甜，過程很累酸，但是這樣不是很好，這就是人生，認識我，你會活的有笑容，不管是家人是情人是朋友或是陌生人，

167/76

水瓶座

31y，.2/9

憶憶，因為回憶而取，因為與你相遇見

目前跑道在餐飲類


好啦，各位好夢

（載自本人）",""
"1779465695-86","https://www.dcard.tw/f/partner_selection_criteria/p/260661604","#異性 台北市母單女找26～30歲男走一輩子的伴","#異性 台北市母單女找26～30歲男走一輩子的伴國立雲林科技大學更：我有私訊各位「你好」，麻煩回覆囉
嗨各位男性們
本人26歲
身高165
體重62
國立學士+碩士畢業
在工作年薪60+
因為從高中一路以來讀的科系都是女生居多，很難認識異性
也有異性的朋友但並不會發展成情侶或婚姻關係。

平常興趣是夏冬跑步、看展（設計、藝術類）
春秋爬百岳、四季都喜歡逛書店看書、學各種語言
（如果你也喜歡哲學跟歐陸小說那我們會很投緣）
最近在忙準備英文考試，年底預計申請美國博士班

希望找到一個年齡差距大我5歲以內的男性伴侶
條件相當（除了身高要170以上）
沒有約砲經驗
有相同興趣的
歡迎下面留言聯絡方式台北市感情愛情男友異性",""
"1779465700-87","https://www.dcard.tw/f/partner_selection_criteria/p/260662123","#異性 《內文留言有瓜快來吃》嗨！一起探索世界嗎？","#異性 《內文留言有瓜快來吃》嗨！一起探索世界嗎？黑頭凱克一起來看看底下留言的藍頭多優質🥰
謝謝台科藍頭跟逢甲藍頭讓我更加省思一些事情，
雖然希望婚配市場更好，但這真的要從自身做起，不要開口閉口就栽贓別人，與其把生命浪費在造謠別人，不如提升自己，多賺點錢💪

【自我介紹】
年次：1990
別說超過30歲還不結婚的人肯定有問題，
請想想『明顯有很大問題的情侶卻結了婚』？
結婚生小孩是一輩子的事情，認真挑選適合的對象才是正確的決定。

星座MBTI：射手座ENFP
日常生活：情緒穩定幾乎不生氣、鑽研舒適圈外的知識、想法很多有主見、尊重彼此喜好與選擇、喜歡儀式感、喜歡香氛香水帶來的生活品質、說話不喜歡帶有情緒性字眼或攻擊性言論、思考邏輯彈性且活躍、上班燒腦下班燒體脂維持身材
外貌身高體重：每個求學階段都有被人追求，173/75 若有興趣了解長相身材歡迎私訊 
地點：老家在彰化，未來想要回中部生活，也不排除可能因應工作需求到處跑 
職業：生技公司經理
個性：樂觀、活潑、有耐心、善解人意、會讀空氣、理性
興趣：攝影、煮咖啡、健身、美食、鑽研知識、喜歡思考、追蹤總體經濟看國際趨勢
生活習慣：不煙、不酒、不檳榔、不嫖、不毒、不賭，房間乾淨、會做家事、會煮飯、作息規律、會穿搭
經濟狀況：資產配置健康、有房有車、不用孝親費、無負債。
薯條都能加大、滷肉飯加滷蛋、UG每次加購購物袋、每年都能國旅（出國肯定沒問題） 
『時間是最寶貴的資源』，認同請點愛心。

【擇偶條件】 
年次：1996~2005皆可
身高體重：有運動，體脂肪正常，體態良好即可 
職業：不拘，八大除外 
學位：不拘，書讀得高不一定腦袋靈活、有智慧
個性：情緒穩定、 能分清事情輕重緩急、有耐心、好溝通、樂觀、能給情緒價值 
興趣：一定要有幾項興趣，互相尊重彼此的喜好，可以參與彼此的喜好更好 
生活習慣：房間乾淨、會做家事、會煮飯、作息規律、會穿搭，不煙、不酒、不檳榔、不毒、不賭、沒刺青（or小圖案可）、身上沒有穿孔（耳朵可）
經濟狀況：資產配置健康，有上進心、有規劃",""
"1779465706-88","https://www.dcard.tw/f/partner_selection_criteria/p/260663808","#異性  #佛系 #雙北 尋找雙向奔赴的你♡","#異性  #佛系 #雙北 尋找雙向奔赴的你♡N🦁【關於我】
1997年｜163公分｜公務員
INTJ慢熟型，熟了會變吵😂
興趣：追劇、聽音樂、羽球
獅子座♌️（溫柔派獅子）

💕蠟筆小新💕

✔ 理財不月光，有投資理財
✔ 有生活儀式感
✔ 一年至少出國玩一次
✔ 目前正在進修研究所
✔ 正向思考、樂觀開朗但不盲從
✔ 認真談感情，重視溝通、安全感❗精神＆肉體都不出軌是基本配備❗

【希望你】
30–37歲｜身高170+｜正職工作
✔️有運動習慣 🏸
✔️乾淨清爽（不抽菸、不嚼檳榔）
✔️幽默、善良、專情、孝順
✔️價值觀相近、有穩定工作
（月薪約 6 萬↑，我有5萬↑）

✅目前有用交友軟體，但還沒找到有緣分的人
❤️如果你也想認真認識一個人，
歡迎私訊自我介紹＋換照
（不適合就不打擾，謝謝理解 🙏）","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-female)"
"1779465711-89","https://www.dcard.tw/f/partner_selection_criteria/p/260664277","#同性 歡迎交友交往","#同性 歡迎交友交往Y杰歡迎各位帥哥來看看
由我先做自我介紹
性別：男
年齡：21
身高：175
體型：瘦瘦的體重50左右，外貌普普通通
職業：學生大三（在台南
興趣：喜歡看演唱會 音樂劇 聽音樂或到處亂晃不喜歡呆在家裡 出國（去年暑假去菲律賓讀語言學校 今年想去加拿大讀語言學校有人要一起嗎哈哈哈哈哈
個性：有時候偏怪（自己也不懂的怪 水瓶座的怪 有個老人身體每天12點前睡覺
出沒地點：台南高雄

以下是擇偶條件
年齡：20～27
身高：170（希望比我高
身材：瘦瘦的或普通（不要太壯
長相：皮膚乾淨（有點顏控
職業：能養活自己就好
出沒地點：台南高雄
補充：希望個性man一點 
喜直男樣 大狗狗
母❌ 娘❌
感謝大家都看完了
歡迎大家都來聊天呦！交友交往感情","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
