web_scraper_order,web_scraper_start_url,title,content,author_or_gender_area
"1779462481-31","https://www.dcard.tw/f/partner_selection_criteria/p/260883111","#異性 #異性 希望可以在清交認識一些交友圈外的人","#異性 #異性 希望可以在清交認識一些交友圈外的人國立清華大學2 月 17 日 23:40 (已編輯)先祝大家除夕快樂跟前幾天的情人節快樂

關於我
-年齡：20 大二
-地區：北部
-學歷：清大電資學院就讀中
-身高體重：172/57
-臉：不想被認出來，如果要照片的話可以私訊，應該至少算是平均以上，以上多少就見仁見智了
-MBTI：ESTP
-血型：不確定
不菸不酒
-興趣：
•旅行｜喜歡出國旅行，在旅行途中算是滿刻苦耐勞的
•美食｜覺得值得花錢的東西就會毫不顧忌的花錢下去，尤其是好吃的東西
•運動｜時常進行球類運動
•動漫｜我看很多動漫，涉略應該還算廣，但目前打算在再次交往前不看戀愛番不然有點痛苦
•冷笑話｜我很喜歡跟朋友講一些他們覺得很爛的諧音梗，但我真的覺得不錯啊
-感情：
•高中時兩任前女友，皆是和平分手，現在也無聯繫
•高中的我很沒有儀式感，所以我也沒什麼主動在慶祝節日或者是送禮，但大學了我想要有所改變

希望你
-還是學生，清交為佳，但其他地區的人也可以認識
-不抽煙
-身高沒關係但不要太胖
-活潑、有分享欲、不要太內向、不突然消失不見、愛乾淨

最後祝看到這邊的各位早日脫單有情人終成眷屬
‎ ‎‎放個朱泥與迪克",""
"1779462487-32","https://www.dcard.tw/f/partner_selection_criteria/p/260883428","#異性 #異性 #台北作息相同的隊友","#異性 #異性 #台北作息相同的隊友B//n_n\\追蹤2 月 17 日 06:28 (已編輯)—更新—
嚇到…一天內收到3-400位私訊
感謝很多友善的 認真自介的人 稍等我一下
因為每一則都會被認真閱讀 禮貌回覆 需要時間
至於無法配合作息+工作地非台北的pass我吧🥹

統一回覆職業 不能接受的也請pass
因為我近幾年不會換工作 感謝🙏
一開始不公開是想初步篩選掉會帶有色眼光的人

直播主≠腦袋空泛靠臉蛋身材吃飯
≠在家嘻嘻哈哈賣屁股就有錢拿^_^
（加上我身材不好 沒這個本錢😭）

我的工作涉略層面、種類包羅萬象
服飾鞋包美妝是基本，也合作過黃金、台X生技、
吃播、髮品、日用品甚至出差廣州連線帶貨等
需要懂的東西很多 口條要好 反應要快 有業績壓力
無腦是幹不來的：）
所屬的團隊常常在電商平台獲獎 
所以我為何有資格領130+

⚠️至於會不會年紀大就沒工作
今年投資+基金損益約100W
並非要炫耀 只是說撇開工作 我有投資理財習慣
替自己增加被動收入 因此才認為學歷≠能力

最後祝大家都能早日遇到優質伴侶😇😇😇
新年快樂 刮刮樂中獎 麻將自摸喔💰💰💰

 

嘿對 我不是朝久晚五的上班族
工作主要晚上8-1點左右
休假不固定（月10-13天自己排）
📣跟色情八大完全不相關‼️

徵有相同作息或是休假彈性的另一半🥹

《關於我》
• 年齡：30～35內 
• 身高體重：164/59（常被誤會55）
• 星座：處女座 算P人但偶爾會逼不得已當J
• 高雄人北漂 （一個月約回去2-3趟）
• 長相：有矯正有微整 算白又可甜可鹹（？
• 年收：130+ 不含投資
• 學歷：私立大學畢 但不認為學歷=能力
• 個性：理性獨立、有想法，不是傻白甜～
邏輯清晰 反應力快 心思細膩 偏幽默～
• 休閒活動：認真說0…蠻愛睡覺
無聊會看影片追劇等等：）
但另一半如果要拉我出門玩 絕對願意
也喜歡出國 或跟朋友尋找美食餐廳
🌟地雷：怕貓怕狗怕任何動物 有養的先pass😭

「希望你是」在雙北工作～我不能遠距離😢
1.年紀27-34內
2.皮膚好、白皙乾淨、牙齒整齊、眼睛大雙眼皮佳
3.有穩定收入 盡可能100上下 有被動收入佳
4.身高173以上 不要太壯或太瘦
5.衛生習慣別太差 最好是坐著尿尿的男生（？
6.對錢不會斤斤計較 有意願一年出國2-3次
（不用幫我付 只要有假一起去都好）
7.有禮貌 願意一言不合就溝通 喜歡講電話📞
8.沒有糾纏不清的關係 交往能接受定位🙃

加分項目：會小酌、會打麻將、會開車更好
希望是個J人 不要沈迷電動、手遊🥹

補充一下自己的優點（？
在感情裡 我會情緒價值給好給滿
先處理心情再處理事情 不會無理取鬧
不會任性要你陪 但當然也可以很黏😆
可以陪對方做任何想做的事情～也有耐心傾聽
我認為 分享欲跟誠實溝通才能長久

如果你想要另一半也剛好是最好的朋友
那歡迎認識🤭 最後放個照～
阿…因為我個人有點看重外貌+眼緣
所以最好先附上照片私訊才不浪費彼此時間🤣
我也會禮貌性回照^_^","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-female)"
"1779462492-33","https://www.dcard.tw/f/partner_selection_criteria/p/260883760","#異性 #異性徵友","#異性 #異性徵友KKappaRule追蹤2 月 16 日 05:23自我介紹
年齡：30
地區：台南
外表：身高172、體重67
工作：外商Account Manager
收入：年薪130
個性：熱情直接 時而成熟
簡單介紹自己：
因為頻繁出差平常沒什麼機會認識新朋友 基本上就是工作為主 亞洲各個地區飛。異性徵友","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779462498-34","https://www.dcard.tw/f/partner_selection_criteria/p/260884129","#異性 #異性 佛系徵友","#異性 #異性 佛系徵友國立臺灣大學2 月 18 日 13:09 (已編輯)更：不會每位都私信喔沒自介不私，而且會依留言的次序私 只有一雙手回不了那麼多人TT

## 關於我

- 基本資料：2006年生 
- 身高/體重：155-158 / 微肉  
- 長相：可愛類型  
- 個性：體貼、專一、隨和、善良、有點宅（但如果出去玩我很ok）、喜歡可愛搞笑的東西。熟了會很多話，不熟的時候很安靜害羞，不太會開話題  
- 興趣：在家休息Me time、看可愛搞笑的東西、吃美食、買可愛的東西玩、探店、買美妝衣服  
- 職業：學生  
- 感情經歷：母單，先從朋友做起，佛系交友，有緣的話再發展關係。喜歡過的男生都非北部人，非北部人在北部有加分  
- 經常出沒地點：除寒暑假外都在台北  
- 家庭背景：小康，基本上我想要的東西家人都能負擔得起，之前讀私校，有一定的經濟能力  

生活圈非常的單調，真的是一個普通人
希望能遇到一位可以互相陪伴以及成長的好夥伴！

由於家庭因素，我比較缺愛，希望你是有耐心、願意多花時間陪我、願意好好愛我的人。當然我不是恐怖情人，不需要你每時每刻都在（上學很忙QQ）！只是希望我需要你的時候你會在，願意好好溝通、不冷暴力、不忽冷忽熱、不養魚、會認真對待一段關係的人。

目前的夢想是靠自己賺夠錢就退休，跟愛的人過幸福的生活～

---

## 希望你

- 年紀不要跟我差太多（+0-3 佳），不喜歡年下，但如果願意聊聊也不排斥  
- 長相普通順眼就好，乾淨會打扮自己  
- 位於北北基桃佳（不喜歡遠距離，我會沒安全感）  
- 不抽煙不吃檳榔，小酌可以（酗酒不行）  
- 身高172以上，不要太瘦/太胖，微壯佳  
- 開朗、幽默、成熟、專情、主動、有禮貌、品性良好  
- 有耐心、懂分寸、願意溝通、願意為彼此花心思  
- 有自己熱愛的事情，對生活有儀式感  
- 經濟狀況良好，約會願意花錢  
- 喜歡吃異國料理  
- 會開車帶我去玩（加分）

能夠接受先穩聊一段時間，了解彼此後再約見面。

如果有認為可以認識看看的朋友，再麻煩留下自我介紹，  分享一件你最近發生的搞笑事情～我們再聊聊認識看看✨

---

以上～謝謝看到這裡的各位  
祝大家都能遇到對的人！",""
"1779462503-35","https://www.dcard.tw/f/partner_selection_criteria/p/260884313","#異性 #異性 #長期隊友","#異性 #異性 #長期隊友LJM追蹤2 月 16 日 09:46地區：嘉義市
年齡：34
年收入：100左右
職業：空軍地勤
星座:雙子
MBTI：ISTP
身形 : 168/61
外型：娃娃臉、雙眼皮、膚質不會太糟糕（有在保養）、無刺青。
興趣：健身、旅行、睡覺、喜歡看球賽、看電影、研究投資項目。
感情經歷：3任。
感情觀：
個性：愛笑、情緒穩定、善良、體貼
其他：有房（自己買的）、有車、不抽菸、在家習慣坐著上廁所、會煮飯、洗衣、做家事。


【關於你】
年齡：35以下
年收入：有穩定工作即可
身高：150以上，BMI正常
外貌：乾淨整齊順眼
地區：中南部都可
個性：情緒穩定、善於溝通、正能量、會撒嬌更好
生活習慣：乾淨不邋遢、不抽煙。
其他：有運動習慣佳、有理財觀念、能一起出國玩，希望一年1-2次。","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779462508-36","https://www.dcard.tw/f/partner_selection_criteria/p/260884634","#異性 #異性 找另一半 佛系徵女友","#異性 #異性 找另一半 佛系徵女友正修科技大學2 月 16 日 11:16職業：大三學生
身高/年齡：176/21
興趣：看電影、聽音樂、休假時隨意逛逛、騎/開車兜風、打遊戲、跑步
居住地：高雄
感情狀況：母單、有曖昧過但因為沒有戀愛經驗被玩過感情
個性：獨立、應該算搞笑男，講話靠北類型（會根據你跟我熟的程度），遇到不熟的會覺得我話很少，認識的會覺得我是神經病
經濟能力：經濟算獨立，有在投資ETF ，也有存款

理想年齡：22up (理想對方比我大）
外型：乾淨、順眼即可（有點長髮控😅）
個性：成熟、有責任感、會溝通（沒有戀愛經驗所以希望能多溝通）、不會突然消失動不動就冷戰
年收：有工作穩定收入不賭博即可
地點：高雄南部佳
加分項目：會照顧人、幽默、不介意我母胎單沒談過戀愛、懂生活的不容易，但願意一起成長",""
"1779462514-37","https://www.dcard.tw/f/partner_selection_criteria/p/260884638","#異性 #異性 非典型理工直男找人生隊友","#異性 #異性 非典型理工直男找人生隊友波波追蹤2 月 21 日 00:10 (已編輯)===2/21更新===
有找到可愛的女孩了，私訊就不再對外開放，感謝各位的厚愛及願意認識我的女生


前陣子被前任傷很重到懷疑自我價值，但周遭人都說我條件還不錯叫我不要太放在心上。生活圈關係遇不到想長久交往的對象，來這邊許願看看！

本人
身高體重：178/71，體脂長期維持在15%以下
出生年星座個性：1997/雙子/INTP
寵：貓派 有養一隻布偶
工作：神山工程師
感情經驗：三任
座標：新竹/高雄
興趣：旅遊美食、看電影追劇追番、潛水、打遊戲（桌機&VR）
優點：善良、溫柔、重承諾說到做到、很寵另一半、幽默風趣（？、有兩個妹妹所以稍微細膩一點
缺點：沒有太多想要到必須做的事情、不擅周全的規劃（P人）、有點固執、不畫大餅說好聽話、不吃辣

未來願景：夏天潛水冬天滑雪（還沒學）、時常可以安排小旅遊、一年至少安排一次大旅遊、米其林摘星計劃（？、總之大概是一個很可靠又不無聊的人生隊友。

喜歡的類型
身高體態：150-160，喜歡纖細型
星座：偏愛天秤、討厭處女
個性：差不多或互補，但好像跟S人沒有很合
年紀：23正負3（看起來不要比我大就好）

重點加分項
對自己外貌有一定要求且自信的人（我外貌我道歉🙇）、對於生活很有熱情的人（認真工作認真玩，閃閃發亮的感覺）、有很多想做的事情、小事情不要選擇困難、貓派喜歡貓貓、想生小孩（？

因本人害羞所以照片可私訊交換，建議附上簡短的自我介紹讓我可以認識妳哦！
附上我家喵增加觸及率",""
"1779462519-38","https://www.dcard.tw/f/partner_selection_criteria/p/260884901","#異性 尼好我在高雄","#異性 尼好我在高雄東方設計大學2 月 16 日 12:24自我介紹：
身高：189｜體重：80｜黑皮運動型
工作：高雄上班但常跑台南的醫材業務
興趣：羽毛球、健身、露營、踏青、唱歌
關於我：
我應該可以算是一個蠻喜歡工作的人，有點工作狂但不全然。
平常下班沒事就是在打羽球的路上或打羽球，健身荒廢一陣子了只有在平常會拉彈力帶，露營大概兩個月或每個月一次，自己有裝備的那種。
不抽菸不愛喝酒沒去過夜店沒什麼不良嗜好以上。

對於對象其實沒有什麼特定條件，相處得來感覺好其實不排斥往下一步發展，但真的要問的話：
155以下175以上、長髮、運動型這些都是加分項
有意思的話可以認識聊聊☺️

其實想打這個也是想好好知道我可以怎麼介紹自己以及怎麼樣說出想挑選的對象🫶",""
"1779462525-39","https://www.dcard.tw/f/partner_selection_criteria/p/260885237","#雙性 尋找一起成長的好夥伴","#雙性 尋找一起成長的好夥伴國立臺灣師範大學2 月 19 日 12:25 (已編輯)關於我
年紀：24
身高體重：173/64
外表：捲毛 單眼皮 鼻子算挺
穿搭：偏日韓一點，簡單乾淨
個性：ENFP、隨性、感覺派、溫和、直爽、樂天、感性
興趣：音樂、旅遊、攝影、追劇
音樂主要聽中英流行獨立 Kpop Jpop 喜歡不插電風格音樂 但什麼都願意聽 只要好聽就聽！
會彈一點吉他 打一點鼓

旅遊經驗蠻豐富 也有去國外交換過 若有機會也希望可以找到一個喜歡隨性到處跑 探索各種新事物 對什麼都保持開放心態的好旅伴

有富士相機 底片相機
喜歡拍照應該也算會拍照
對拍照這件事很有耐心 你好看我也開心！

職業：旅遊產業 有穩定收入
出沒地點：雙北為主
家庭狀況：良好

【希望你】
性別：男女都交過，目前偏男一點，但都可以認識！
外表：女生喜歡可愛姐姐型（具體形容應該是安俞真），男生喜歡乾淨狗狗型、偏 man 一點（具體是林柏宏）抱歉聽起來標準好高 但只是想說具象化比較好抓到喜好哈哈哈
年紀：23-28之間
職業：有穩定工作收入即可
生活範圍在北部為佳，但其他地區也可以認識！
個性：喜歡出門走走、聰明獨立有自己的想法、不會鬧脾氣、有自己熱愛的興趣或專長、古靈精怪（我喜歡想法很跳躍 怪的有趣的人）
戀愛觀：不是因為缺愛想找人陪，而是知道只有自己也可以過得很好，但多了一個人會更好，可以互相學習成長進步！

金錢價值觀：日常主要是 AA，但我喜歡買東西製造驚喜給我喜歡的人，有時候一人一餐互相的感覺也很棒，不會太計較小錢

生活習慣：平常各自有自己要忙的事，不用一直聊天，但可以一起花一個時間好好跟對方相處聊聊天

如果你覺得我們感覺可以聊聊看，再麻煩開個私訊或密哀居（下面留言找得到），可以不用有特別目的，單純交朋友也可以～

希望如果來私訊的話可以跟我簡單自我介紹你～我們比較好認識彼此！謝謝你！

謝謝看到這裡的各位朋友們，祝大家新年快樂！",""
"1779462530-40","https://www.dcard.tw/f/partner_selection_criteria/p/260885308","#異性 【徵女】一同預約來年的燦爛","#異性 【徵女】一同預約來年的燦爛IR喵追蹤2 月 18 日 00:07 (已編輯)是否也曾在嘈雜的聚會中，妳渴望有溫度的安靜對話？或結束高壓的一天，想有能聽懂妳沈默的人？

☀️關於我：
喜歡探索、思考，在瑣碎日常中照自己的步調前進
【個人】：30Y / 183 cm / 78 kg，單身，座標台北。

【背景】：台大學士+英國碩士。體育得獎，國中到大學都校內奪名，從球類道田徑都有。現在主要健身房與羽球場，享受舒展大過於勝負。

【專業】：金融業是我熱情所在，過去、現在，未來大概也是。薪資幾年前已過百萬，成年起至今投資也滿10年了。相信錢是人生的工具，而不是人生的目的。

【隨遇而安】：擁有獨旅的規劃力，更享受隨遇而安、不一定要在哪裡的節奏，不會覺得非要出國才能算旅遊。

【日常補給】：巧克力、漫畫與迷因等幫我回血，還有玩玩手遊，不課金純粹為了樂趣的放鬆。喜歡欣賞字畫古物，自己一人也能前往故宮逛逛。還有喜歡攝影拍拍旅途的風景。


 
🌟關於妳：閃耀著的自己
我期待遇見的妳，是一個已經在自己的世界裡活得漂亮，也願意跨出一步的人：
【歲月雕琢】：生心理女性，22-32歲，身高155以上，單身。如果有個好看的笑容，對我來說很有吸引力。

【情緒定力】：強韌穩定的心性是我會欣賞的。此外希望你是能清楚有條理表達，即便觀點不同也能好好溝通闡述自己。

【自我掌控】：知道自己正在做什麼，對財務有認知與目標。如果要年收門檻，希望能達80W，或預期未來30多歲能達成也可。

【發亮的眼睛】：對世界保有好奇，能理解不同的立場。喜歡自己的日子，除了追劇旅行外，還有其他讓妳閃閃發光的熱愛。

【能量與Vibe】： 希望別是重度Outdoor咖，拉我上山下海可能看到要死不活的我。家是我的充電樁。對了，希望妳不要抽菸。
 
👫理想的相處：自在的生活
我嚮往平淡卻深長的鬆弛感相處。單身很好，能跟妳一起又更好。生活很累了，不需要彼此成為負擔，是吧？

我們能走進彼此生活，也一起走出新的風景。從米其林餐桌，到沙發馬鈴薯，生活有千百種面貌的一起度過。週末的午後，翻書聲、電腦按鍵聲、茶香，不用找話的安靜也能是自在的。遇到難題時，能作為對方的智囊討論與抒發情緒。在疲憊的生活片段，分享意義不明的無腦內容，一句「白癡喔」放下生活重量。加入彼此，活出老了也能回味的體驗。
 
 
📩期待妳的訊息
或許妳自己也活得很完整，但跨出給自己多份機會也不壞。
比起制式自我介紹，歡迎說說更多關於妳自己，或最近看到什麼有趣的觀點。
如果想不出什麼，可以跟我分享：「如果有個地方能讓妳心甘情願待上一整天，那會是哪裡？為什麼？」

如果妳想pass，而身邊有單身太可惜的朋友，歡迎把文轉給她。要是真的成對，請你吃頓大餐！

能不能剛好遇見你。


 ==
更：留言問我AI的，對呀我有用AI修飾。然後呢？
AI這麼好用，沒道理非要全部手搓 😂
==","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779462536-41","https://www.dcard.tw/f/partner_selection_criteria/p/260885556","#異性 #異性 過年佛系徵友","#異性 #異性 過年佛系徵友Ppoki他爸追蹤2 月 16 日 15:03 (已編輯)關於我
之前有發過 今天過年回鄉下又比較無聊 想說找人聊聊天 看有沒有人願意一起走春😆😆
年齡：26 
身高體重：173/80  有健身屬有腹肌的小肚腩
外表：會注重乾淨 平常也會做醫美 雷射 肉毒 膠原蛋白 希望自己能更上相😆😆
個性：外向 隨和 喜歡往外面跑 體貼 細心 幽默 
人家都說講話很好笑 愛開玩笑 但不會超線
該有的儀式感 一樣都少不了 過節的花 餐廳 過年的紅包
興趣：健身 爬山 高爾夫 煮飯 逛菜市場😆
職業：自營連鎖餐飲業
感情經歷：5任 
經常出沒：雙北 新竹以北
無不良嗜好：不菸 有良民證  出遊才會喝酒🍻
有養一隻黃金獵犬 稍等請他在樓下拜個年
還有一隻實心的橘貓
平常對酒吧 夜店這種地方沒什麼興趣
沒什麼事情晚上12.前會上床睡覺 
經濟：有車有房  因為還有投資的部分 年收150+ 穩定成長中
餐飲業穩定的關係 一個禮拜就上2天班左右
剩下的時間 就是健身房 打高爾夫 晚上就自己煮飯來吃  生活有些單調 所以想找人 能出去走走 不管是飯友 還是 能一起運動都很不錯 
很喜歡嘗試新的事物 另一半如果找我做新的事物也會覺得有趣 並不會排斥
雖然上班時間沒有很多 但多餘的時間也算是有努力在充實自己 讓自己熟悉更多的技能 不是一個無聊的男人
———————
希望你

年紀：22-32  年齡空間比較大 主要還是相處起來的感覺
妹妹有妹妹的可愛 姊姊有姊姊的成熟
喜歡類型偏向 可愛甜 還是有收拾好自己 乾淨會打扮
位置：桃園以北到基隆 宜蘭 都可以 開車1個半小時內 都還可以接受 
加分項目： 運動 或是也願意其他運動 
身高 不要比我高 體重 微肉是可以的大加分 
畢竟是喜歡可愛一點的女生
大加分項目：搞笑女 就喜歡沒事發點瘋 
也希望你能共感 出門大筆我可以出 但小額停車費什麼的這種可以自己飛出來說 開車辛苦了這種我來！
有種禮尚往來的感覺 也不要連一杯飲料 自己點了都要站著等我付錢  主要還是感覺的問題
——————
後話 
之前也有發過 大家的開頭大多數都是 都有這種條件 要找另一半應該不難？
答：我不太玩交友軟體 平常也很懶得社交 會想出門的就只有有興趣的對象 不是說找不到 而就是順其自然 不要為了交而交 而是希望真的喜歡上這個人 很開心的在一起 享受兩個人在一起的感覺
也不用擔心有另一半想出軌 要出軌怎麼樣都不會選這

發在這裡 人人平等 像我平常也會回覆有興趣的文章
秉持著一個有開頭就有機會 沒開頭就是0 
所以來吧 但凡有一點興趣 我們就聊聊天吧～
 
最後如果不介意 私訊開頭可以先自我介紹一下+附上生活照  沒有照片的可能回覆會比較慢 
不知道長怎麼樣興趣會減少許多抱歉抱歉🥹","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779462541-42","https://www.dcard.tw/f/partner_selection_criteria/p/260885877","#異性 徵可以一起旅行享受美食的人類","#異性 徵可以一起旅行享受美食的人類Q天天追蹤2 月 20 日 12:12 (已編輯)希望私訊帶簡介，然後不回文盲，條件都在下面。

[自介] 
年齡：26~28(不想被認)  
身高體重：167/58
外型：身材是偏有曲線，但不是小小隻的那種。臉的話，交換過簡介覺得可以的話，可換照
學歷：頂大二類學士，電資碩
職業：工程師 
收入：年薪200+
座標：雙北 
家庭：跟家人關係普通。經濟上父母兩人都有月退，應該不太需要擔心，但也不會有後援。 
交友圈：職業跟興趣的關係，我有很多異性朋友。好處是蠻清楚相處界線，至少我朋友們的女友都覺得Ok。交往後可以溝通一些相處界線，但比較介意的人可能要考慮一下。 
個性興趣： 
INTP 獨立，理科腦，沒什麼脾氣，但容易緊張。不排斥接觸新的人，但社交能量不高。社交能量用完以後，在熟的人面前講話會比較靠北，遇到不熟的人會直接落跑，訊息會忘記回，但會處理急事或是公務。沒辦法成為長期的情緒價值的提供者，短期支持可以。

喜歡故事，平常自己的話，會玩遊戲、看動畫、看劇，也喜歡聽別人的故事。 偶爾打球上健身課，不過完全不擅長運動。
更擅長思考，樂意接受新的體驗、知識，也喜歡美食&旅行。希望找個男友能一起吃美食出國旅行。
------------------------------------------------------

 [擇偶標準] 
年齡：26-31 
身高體重：175 以上(有其他加分項的話 170以上也可以) ，Bmi正常，乾淨整齊
座標：雙北。桃竹的話，要有車載，或是在火車站、高鐵站旁邊。 
學歷：四大四中以上（國外知名大學、醫牙算以上，分數小於私立or碩班刷上來的不算） 

希望你經濟實力差不多，不一定要薪水接近，可以是有後援或是有穩定成長的職業規劃 (e.g. 醫牙法) 。
不太介意你有異性朋友，但至少要尊重女友。 
情緒穩定，重視承諾，尊重別人。我不介意你平日工作忙，但至少希望是能夠偶爾排出假出國玩之類的。","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-female)"
"1779462547-43","https://www.dcard.tw/f/partner_selection_criteria/p/260885911","#異性 #異性 佛系交友","#異性 #異性 佛系交友國立高雄大學2 月 17 日 00:41 (已編輯)新年快樂，留言有點太多我一定會消化完但要給我時間🥲我不想隨便回回，但今天要先睡覺了晚安
#關於我

年齡：28
身高/體重：157～160 / 微肉(能再細聊)
學歷：頭上學士，中字碩士
長相：閨蜜都說讚，自評還可以但就是普通人，一部分原因是少打扮偏樸素
個性：我以為我貼心情緒穩定，但我應該是對陌生人情緒穩定，熟了之後很瘋情緒變化很大。
興趣：打LOL、聽歌還有各種遊戲，如果朋友找我出門我會答應，但不會自己說要出門或吃大餐。
職業：新竹某上市公司工程師(可以再細聊)
感情經歷：三任
出現地點：新竹工作 嘉義人
家庭背景：偏下，但家人都有規劃好自己生活基本上不用我拿錢回家。
年收110

生活圈單純因為我懶得規劃只想待在家XD有空就是打打遊戲，我電腦有兩條DDR5的記憶體
---

#希望你

年紀正負三歲

長相普通我順眼就好，乾淨有在搭配顏色的穿搭即可，因為我個人也不太穿搭，崇尚極簡主義，不喜歡花錢，在新竹月花費含房租水電落在2萬3。

台北到新竹佳

學士學歷國立，理工碩士佳

不抽煙不吃檳榔，可以小酌因為我也愛喝

身高167含以上，不要太瘦，因為我微肉在你旁邊怕看起來很大隻

開朗、幽默、成熟、專情、有禮貌、品性良好、有耐心、懂分寸、願意溝通、願意為彼此花心思

感覺大家都這樣打我也打一下，但到底有誰會說自己沒以上特質XD

有自己熱愛的事情，最好是會陪我打遊戲
年收跟我一樣或比我高
不要即時行樂型，但生活也不會虧待自己

能夠接受先穩聊一段時間，了解彼此後再約見面。

順帶一提目前的人生規劃
不想買車(有想要全租車，但目前人生沒有規劃擁有車)
不想買房(房價太高我只想留著其他資產)
不想生小孩(對小孩真的沒愛)
只想過好自己的小日子

所以你想買車買房生小孩的話我可能不適合你(跟前任就是因為小孩的人生規劃不同而分手)
---------------------------------------------
我知道以上條件會篩選到許多人，但我希望我們彼此都知道自己想要什麼才湊在一起，因為我佛系徵友，所以我希望我打出的條件你也打在留言區，如果符合我會密你，不符合我也會認真回應，照片可以聊天後再交換。

新年快樂！",""
"1779462552-44","https://www.dcard.tw/f/partner_selection_criteria/p/260885916","#異性 預約妳的每一天","#異性 預約妳的每一天E老鐵大德追蹤2 月 16 日 19:50 (已編輯)Hihi, 想找一個人一起想人生三大難題
也順便上來測個Pr，照片私下交換，避免被認親👍

因為本人平常腦袋都裝很多理工的東西
常常被說太直太木頭
但我覺得我可能是很看環境影響
只要是輕鬆的氛圍我還是常被說講話很好笑🤡
喜歡看迷因與老電影（周星馳）

關於生活
- 🇹🇼從台南出發到花蓮繞回赤科山金針花，在夜裡露天浴缸泡澡看星空點點最後在金剛大道日出結束chill行
- 🇨🇳獨自大陸出差公車、地鐵、國內班機、高鐵都搭過一輪橫跨三千多公里，最後帶著重感冒回台😷
- 🇯🇵富士山自駕一週，副駕唯一指定麝香葡萄配著富士山🗻
- 🇦🇺澳洲布里斯本自駕到黃金海岸真的很推薦走一遭

我最嚮往的是冰島旅遊～ 
目前是長期規劃中並無實際作為哈哈哈哈
等到有女朋友就帶著女朋友一起去一趟！

平常大多時間會花在上班
但訊息與電話一定會找時間回覆～
也可能一整天到半夜才回訊息
（今日事今日畢，還沒睡都是同一日）


關於我本人
職業：工業機器製造
職掌：部門副理
座標：台南市
年齡：35歲
收入：90萬，有汽機車
感情：兩段已無聯繫
興趣：旅遊、遊戲、羽球、冷笑話、地獄梗、電影、YT、shorts、動漫
關注：浪浪絕育、社會現狀議題、股票、體育各項國際賽事
其他：跟朋友桌遊、打麻將、密室逃脫、漆彈、生存遊戲（有約就到）

對於未來：
- 兩年進修半導體學分班，五年內完成學位
- 想結婚，小孩暫無想法
- 買房看需求","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779462557-45","https://www.dcard.tw/f/partner_selection_criteria/p/260886270","#異性 #異性#好相處","#異性 #異性#好相處國立臺南大學2 月 16 日 17:34自我介紹

📍33y｜企業家
年收入 300up
🙋‍♂️173cm｜69公斤
最高學歷：國立大學碩士
感情：2任經驗
MBTI：E人
個性：認真、負責任、隨和、開朗、偏感性、喜歡幫忙朋友。

不嫖，不抽煙，不賭，不吃檳榔，無刺青，

平常喜歡分享生活.美食.音樂.旅遊.電影.追劇.看書.音樂劇。


🙋‍♀️聊聊我希望的伴侶特質

希望能找到善良溫暖的另一半，哪怕吃點虧還是願意發自內心的幫助身邊的人～

喜歡旅遊，對未來有很多的想法，我們可以一起聊聊蹦出新想法，喜歡一起努力邁向我們設定的目標前進

年齡：32歲以下
身材：145-170CM｜bmi正常
外型： 陽光開朗或是有氣質或者可愛型
工作：穩定
生活地點：希望是南部
學歷：無要求
個性：溫柔、善良、願意溝通、互相體諒、幽默、偶爾可以撒撒嬌😊

生活簡單、沒有不良嗜好

請底下留言，提供自介及照片或聯絡資訊，這樣我們才有機會互相認識。謝謝",""
"1779462563-46","https://www.dcard.tw/f/partner_selection_criteria/p/260886405","#異性 #異性","#異性 #異性Hvve._追蹤2 月 16 日 20:53 (已編輯)【關於我】
年紀: 30+-2
身高體重: 178/72
地區: 台北/新竹
學歷: 學/研都四大二類
興趣: 健身、打球(棒球/排球)、聽歌、旅行、戶外/室內活動都不排斥
感情經歷: 4
個性: 情緒穩定、個性隨和 剛認識可能讓人感覺比較冷，但和認為交情好的人話很多
其他:
不菸小酌(偶爾社交，自己一人時飲食自律)不約不嫖無刺青無婚姻
不需負擔家裡經濟，需要時還能給點後援
會開車、有車能一起出去玩

【關於妳】
年紀: 24-32
外型: 可愛類型加分，偏好瘦小或有在運動的
經濟: 學生的話不拘，在工作的話能養活自己就好
地區: 雙北-新竹
個性: 希望是懂得互相的人，如果願意把會在意的事情講清楚那就太好了
其他: 勿有未處理好的前任，有邊界感


硬條件沒有特別多，比較在意在一起時相處的感覺。
期待收到妳的自介，在意長相或有更多想了解的也歡迎詢問!","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
