web_scraper_order,web_scraper_start_url,title,content,author_or_gender_area
"1779460100-153","https://www.dcard.tw/f/partner_selection_criteria/p/261148829","#異性 隨緣交友","#異性 隨緣交友銘傳大學《我》
座標：台北 喜歡見面 不遠距
身形：158 50上下吧很久沒量 配兇器
年齡：34 不婚不生
運動：有健身 有規律的運動習慣

工作：穩定 而且讓我很有安全感 我愛我的工作
放假很彈性 理想是平時努力上班賺錢 偶爾放一個禮拜出去放鬆 經濟獨立能照顧好自己 物慾不算太大

星座：摩羯 我很長情 喜歡了都能撐很久 會希望能遇到穩定有好結果的對象

個性：脾氣也許沒到完美好 會賭氣先自己消化再考慮要不要講 平時很隨和什麼都好 有時愛耍孤僻 有時偏冷 有時會撒驕吧 可黏可不黏

興趣：喝咖啡 運動 看書 股市新手村 追劇看電影 白天不喜歡宅家裡 喜歡你的話會研究你 可以來互相研究


《你》
身形：個人偏好170+ 太高可能反而沒興趣
年齡：30+40+
運動：有運動習慣 喜歡有身材管理的

工作：穩定 理想希望能跟我旗鼓相當 享受時能一起 但又懂得節制 我年收 100+
我AA也AB過 全付或互相請都可 彼此相處舒服的方式就好

個性：情緒穩定 懂互相 不要太雙標 其他看電波頻率合不合 我很吃幽默感 但不能酸 不適合的話乾脆放手 不要恐怖情人

興趣：只要你肯分享 不管我懂不懂的領域 喜歡你的話我都願意去了解

希望你有品 專情 誠實 善良
不抽煙 可小酌 無惡習 衛生習慣ok

我有點看人也有點慢熟 先認識看看可以慢慢來 不要太有目的感的相處
回覆的部分 有興趣的人我一定會在24小時內回覆 如果我超過24小時沒回 請不要抱有希望 感恩

留言認識 我私訊你",""
"1779460106-154","https://www.dcard.tw/f/partner_selection_criteria/p/261148896","#異性 #徵友","#異性 #徵友國立臺灣大學【自我介紹】
年齡：25 
身高體重：173／57
職業：工程師
個性：專注
興趣：旅遊、參觀木造古蹟、袖珍公仔房間
年薪：78-85萬，看分紅


【擇偶條件】
年齡：25 ± 5
個性：開朗、陽光


     完成碩士、兵役與求職這幾個階段目標後，開始把重心放回生活本身。最近也在慢慢走出前一段感情，重新整理自己，想為未來的幸福再認真努力看看。
       雖然沒有遺傳到父親那種高冷書卷氣的帥感，但滿開心自己跟母親一樣，保有一點赤子之心。回學校或剛認識新同事時，偶爾還會被誤認成大學生（算是小優勢吧😅）。
       一路走來看似順順的：念書、當兵、找工作，但其實每個階段也都有自己的關卡。遇過情緒起伏大的助理、合作上比較強勢的單位、研究方向卡關等等。過程不算輕鬆，但也慢慢學會在各種選擇中找到不後悔的方向，現在的自己，還保有一點好奇心，也還願意持續學習。
       平常喜歡散步、拍照，特別是那種光影變化很細微的時刻，或是觀察生活中一些不太被注意的小細節。如果你也喜歡慢慢走、一起找畫面、偶爾為了一個角度站很久，應該會滿有話聊。
想認識一個可以一起分享生活、一起變得更好的人。不用很完美，但希望彼此舒服、真誠，有自己的節奏。
（如果你剛好也在園區附近，說不定哪天可以一起散步。）

另外可能傳自我的母親，或是平時思考時習慣咬嘴唇。有時覺得要是可以在薄一些些，自己是不是可以再自信些。不知道園區附近，有推薦的微創或諮詢服務有推薦的呢？


順便挑戰放放看照片，但大概玻璃心，等等就編輯刪掉XD



有口罩保護下🙆‍♂️
大頭照（有點普……）
感情愛情",""
"1779460111-155","https://www.dcard.tw/f/partner_selection_criteria/p/261148916","#異性 找人生隊友，希望從朋友開始認識","#異性 找人生隊友，希望從朋友開始認識ERyan小弟第一次發文，文筆比較不好

年齡：25
座標：台中
身高：181
體重：62.5
學歷：大學
工作：水電維修員
興趣：電影、攝影、籃球、會一點點塔羅牌
希望可以在這裡遇到好的人，也可以交朋友。","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779460117-156","https://www.dcard.tw/f/partner_selection_criteria/p/261149094","#異性 香港人想認識台南的可愛女生","#異性 香港人想認識台南的可愛女生galen369**年齡：**35
**身高體重：**75kg，175cm
**職業：**貿易
**個性：**成熟穩定，說話直接但有分寸，不喜歡複雜和消耗型關係。比起表面的熱鬧，更在意彼此相處時的真誠、默契和舒服。
**興趣：**旅遊、吃美食、看有意思的事物、聊天交流、偶爾放鬆小旅行
【擇偶條件】
**年齡：**25–35
**身高體重：**自然順眼，舒服最重要
**個性：**溫柔但有主見，真誠不做作，情緒穩定，懂得尊重彼此界線
**興趣：**喜歡聊天、旅行、美食、日常有儀式感，願意一起探索生活的人異性認識感情愛情南部",""
"1779460122-157","https://www.dcard.tw/f/partner_selection_criteria/p/261149756","#異性 #異性 #北部隊友 #自然相處","#異性 #異性 #北部隊友 #自然相處KTim你好，我是 Tim，1992 年生。

桃園人，目前在台北工作與生活。
178 / 78，認真健身，慢慢累積中
（S180 / B100 / D200）。
在公職體系工作，年收約 120+，生活穩定，偶爾輪班、偶爾排休，學習享受現在工作的節奏與休假方式。

不菸，和朋友聚餐時偶爾小酌。
平常喜歡運動，也喜歡閱讀，每個月大概會看完一本到兩本書。

閱讀題材不太設限，像是運動科學、心理學、小說、散文都會看。
喜歡接觸新的想法和觀點，也會讓自己偶爾走出舒適圈。

喜歡生活裡一些小片段。
像是雨天小憩，或是晴天散步走走。
常常不自覺選靠窗的位置，看看街景和人群慢慢流動。

生活物慾不高，但很願意去「體驗」和「成長」。
喜歡和朋友一起吃飯、聊天、旅行，也享受把生活慢慢過好的過程。

INTJ 偏宅。
休假通常拿來補眠、運動、追劇、閱讀，或在附近走走。
也會一個人去二輪戲院看電影，覺得那種感覺其實滿舒服的。
如果要遠一點的行程，通常就直接安排出國旅行了 XD

旅行對我來說是生活裡很重要的一部分。
一方面是體驗不同的生活方式，
一方面也提醒自己，世界其實比想像中更大。
也嘗試過獨旅，和自己對話，暫時離開日常。

去過一些地方：
🇻🇳 🇯🇵 🇮🇩 🇦🇺 🇵🇭 🇨🇳 🇸🇬 🇺🇸 🇹🇭

喜歡透過旅行認識不同的生活，
如果有機會，希望能一起看看彼此的世界。

個性算慢熱，但蠻真誠的。
喜歡互動，也願意理解別人的想法。
工作時可能有點木訥，但私底下其實蠻愛開玩笑、講幹話。

希望可以認識一個自然、真誠的人。
可以一起吃飯、散步、聊天、旅行，
也能各自過生活，但心裡有彼此的位置。

如果你也喜歡運動、閱讀或旅行，
我們應該會蠻有話聊的。

比起一直聊天，更喜歡舒服、自然的互動節奏。

如果之後聊得不錯，
也可以交換照片認識一下彼此 

最近剛讀完《讓我留在你身邊》，
裡面有一句話我很喜歡：

「出生這件事沒得選，但怎麼讓自己快樂，這點大家都是平等的。」

如果願意，也可以跟我分享：
你最近在看的一本書，
或是最近有沒有哪個地方讓你很想再去一次？","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779460128-158","https://www.dcard.tw/f/partner_selection_criteria/p/261150726","#異性 隨緣交友","#異性 隨緣交友Znoon我喜歡獨處，但也需要輕度社交維持能量，希望以交友的角度開始認識彼此

【自我介紹】
｜年齡｜30-33

｜身材｜160-164/ BMI 22-23
｜職業｜醫療業
｜座標｜台中、新竹、苗栗
｜外貌｜
輪廓柔軟、斯文儒雅
代表形象-比較瘦小的六嘆

｜個性｜
對外-悶騷含蓄斯文型幽默，代表形象howhow
對內-喜歡思考、容易內耗焦慮，代表形象劉珞亦

｜興趣｜與人交流想法、研究按摩、打羽球、研究唱歌技巧、帶著相機城市漫遊、擼狗","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779460133-159","https://www.dcard.tw/f/partner_selection_criteria/p/261151072","#異性 #異性 找聊得來且E一點的朋友","#異性 #異性 找聊得來且E一點的朋友C貓咪_摩羯【自我介紹】
年齡：23歲，晚讀一年（大三）
身高體重：172/70
個性：現在是ENTJ的摩羯。算有禮貌、包容心也蠻大的人，喜歡慢慢認識、自然相處。對於未來有規劃，蠻有上進心。

興趣：平常喜歡看書、寫程式，也喜歡一個人旅行，順手拍下旅途中的風景。沒事的時候也很喜歡去咖啡廳，安安靜靜做自己的事。會研究穿搭與保養品，也非常喜歡逛街。玩遊戲（怪物彈珠跟戰雙）。喜歡下廚，平常會煮點料理給自己跟室友吃。

外表：喜歡淺色系的穿搭風格。偏向可愛類型，有朋友聚會會淡妝。

備註：臺越混血

【擇偶條件】
年齡：20～25，希望聊得來
身高體重：BMI正常就好
個性：有自己的想法也懂得尊重別人、有趣
興趣：喜歡分享日常、喜歡狗狗守宮魚類（這些我都有養）

其他就慢慢慢慢認識就好異性","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779460139-160","https://www.dcard.tw/f/partner_selection_criteria/p/261151090","#同性 #同性 #找人生夥伴 簡單直接的快樂醜男","#同性 #同性 #找人生夥伴 簡單直接的快樂醜男木瓜誠自我介紹：
年紀：25
身高：181
體重：70（沒肌肉一點小肚肚）
職業：軍人
居住：桃園龜山（但很常往台北那邊跑）
角色：純1
興趣：遊戲、排球、寶可夢、動漫、美式卡通、桌遊、看奇幻小說
不約、不菸、不酒（聚餐會小喝一點點而已）

個性上是一個很隨和直接也很奇怪的一個人🤣
知道自己長得不好看，但還是想要來找尋戀愛！
之前大學有打系上排球隊，後來退學跑去當兵就比較少碰排球了，學歷只有高中而已🙏
戀愛經驗的話交過兩任，但對方都是Side比較沒有那方面的經驗🧐
很喜歡抱抱，也很喜歡跟另一半撒嬌，在路上也能直接牽手抱抱不介意的類型！
生活圈蠻小的，基本上假日就是跟朋友打遊戲或是出去吃飯出去走走而已，頻率大概一個月假日出去玩個兩三次

理想類型：
年紀相差4歲以內可以接受！比我大也完全OK
個人喜歡瘦瘦看起來老實木訥的類型
居住地希望以新北或桃園方便見面為主！
經濟能力能養活自己就好
總之聊得來才是比較重要的👌
對我來說有沒有玩遊戲很重要！
我很喜歡一起打遊戲聊天打屁的感覺！

不嫌棄我的話來找我聊天看看吧！
戴個口罩遮醜一下，臉上痘疤很多🫠",""
"1779460145-161","https://www.dcard.tw/f/partner_selection_criteria/p/261151409","#異性 雙北 一起跑來跑去的好夥伴","#異性 雙北 一起跑來跑去的好夥伴D微胖今年32歲 184/83 台中人
剛到台北的外商當software engineer
不用每天進辦公室 還不確定忙不忙碌

過去有幾次的gap year 所以沒什麼資產累積
但偶爾還是會做45歲退休的夢

人生目標是當一個生活充實的工程師
時常把事情排得很滿 常常跑來跑去 很少待在家裡
偶爾說走就走 車票機票訂了就一個人跑去旅行

喜歡美的事物 美食 美景 美酒 美女(?)
小時候的夢想是帶著喜歡的人 吃遍世界的美食

興趣是到處吃東西 到處旅遊 到處跑來跑去
有自己的雪板 冬天會去滑幾次雪
考過AOW 夏天會開始嘗試到處潛水

很偶爾會去爬山 許願能有機會上玉山 爬嘉明湖
每年會跑一場馬拉松 希望能解鎖一次國外跑馬拉松

日常生活就是到處吃美食 願意在吃的東西花錢
一週上2-3天健身房 雖然看起來不像有在練
偶爾打打籃球 打打撞球 跑跑步

也喜歡需要動腦的活動
會玩城市尋寶 最近開始接觸密室逃脫
也喜歡看能思考的電影 反而不太喜歡超級英雄片

在朋友眼中 他們常說我看起來像是財富自由
然後一點都不像刻板印象的工程師
也常被說怎麼可能單身這麼久
這可能要問過去的體重計(?)

個性大方 樂觀 隨性 充滿好奇心 偶爾有點直男
會用很真誠的態度對待每個人事物 雖然常受傷(?)
可能常惹人生氣 但我挺擅長說對不起(?)

喜歡定期給自己一些挑戰 現在在學唱歌和吉他 
2026新目標是完成一場街頭表演

期待和大家做朋友 即使不會往下發展
也可以在相處的時間互相學習成長

- - - 

希望你不會排斥這樣的生活style
願意偶爾跟我一起跑來跑去

我還是會待在家裡 我很喜歡睡覺
有人一起的話 也喜歡在沙發上吃東西追劇

外在上希望沒有刺青 沒有耳環之外的其他環
健康的體態 然後是一個愛笑的人

交流上我希望能找到彼此的靈魂伴侶
能深度思考 能討論價值觀或嚴肅的議題
一種心靈能交流的感覺 而不是流於表面交換

如果有來信 希望附上照片
我對外永遠宣稱我是外貌協會
應該沒有女生會希望男朋友說他不看外貌

然後希望彼此都是情緒穩定的人
懂得互相尊重 不會把對方付出視為理所當然

也希望你是個有夢想的人 有生活重心 會經營生活
再偷偷許願你是偶爾會撒嬌的人 不會太man
不然相處上怕會男上加男(?)

然後我也很喜歡講很多幹話和冷笑話
希望另一半可以接住我亂講一通(?)
能看到這裡的應該都是能通過考驗的😂

- - -

我知道我打的很詳細 希望認識的人不要認親

然後雖然我很想說我尊重彼此的價值觀
但根據我自身經驗 青鳥和過度迷信的人還是先不要
雙北異性","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779460150-162","https://www.dcard.tw/f/partner_selection_criteria/p/261151457","#異性 #異性 #雙北 找聊來的阿宅朋友","#異性 #異性 #雙北 找聊來的阿宅朋友X不想看幻想文【自我介紹】
年齡：29
外表：181/81 長得普通但大學及出社會後有被告白幾次過
個性：不太喜歡人太多的地方，需要社交的時候還是可以，鏡頭恐懼症所以幾乎沒有照片，社群軟體也是萬年沒更新的，可以拍的照片是越好笑越願意拍，精通各種網路梗，偶爾小貼心，但自認不給溫柔，期許自己能成為更溫柔的人，奉行的是積極的虛無主義，最喜歡的書是異鄉人

興趣：平常喜歡健身、打羽球（偶像是陶菲克）、在家玩遊戲，喜歡的遊戲類型是TD最喜歡Nordhold、動作、肉鴿遊戲，也喜歡偶爾去咖啡廳坐著看書
外表：喜歡工裝風格，上衣喜歡oversize或是與有興趣的動畫聯名的衣服

【擇偶條件】
地區：雙北或台中
年齡：29正負3
外表就隨緣吧，喜歡戴眼鏡的，因為我也戴眼鏡
個性：火象星座佳但不限於，懂得尊重別人、有趣、有邊界感，有事直接說出來不要讓我猜
興趣：跟我一樣，但我希望最常一起打遊戲的是我而不是騎士團

其他想到再補阿宅","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779460156-163","https://www.dcard.tw/f/partner_selection_criteria/p/261151770","#異性 #異性 #南部 #徵友 #女友 #未來人生隊友","#異性 #異性 #南部 #徵友 #女友 #未來人生隊友hao2baou大家好！我在去年底有發過一次，但後續沒有結果，所以想再重發一次看看！
只有修改小部分，其他大致相同

關於我🙋
年齡：27
星座：水瓶座
身型：176 90初（與下方附圖中發胖型相似）
地點：高雄
學歷：高科大 畢
長相：短髮六四分 方框眼鏡  單眼皮
       （收到私訊後換照）
工作：（傳產）軟體工程師（往主管職邁進）
個性：偏內向 幽默風趣 誠實
休閒：電腦 Netflix YouTube（偏宅 但約得出門
基本上什麼劇都看 不過陸劇只會挑古裝！
YT看面白 蔡冠 達康 等漫才團體、好味小姐
儲蓄習慣：主要會放在0050 無腦存🤣
運動習慣：下班會居家運動，拜六會去晨跑
（不過是有時候會偷懶的類型哈哈哈哈）
其他及未來規劃：
不會抽菸/吃檳榔/🐞/ㄩㄆ
酒很少喝 喝的話也只會小酌

會開車
目前住在家家中房子（僅兄弟姐妹同住）
長輩自己住一間
未來的話會想買自己的房子，尚在儲蓄中

可以先聊看看，再約出來見個面
若雙方都覺得相處得宜再考慮交往（結婚為前提）
另外想不想 要不要生小孩 我的答案是：
優先考慮女方意願後再評估雙方經濟狀況決定
———
希望妳🙋‍♀️
年齡：23-29
身型：170以下 微肉（含）以下
地點：南部 台南/高雄尤佳
長相：偏好可愛型 但不限
個性：活潑愛笑 幽默 誠實 E人尤佳！
休閒：不限 可相互參與～
其他：有穩定工作、會儲蓄/理財、有分享慾、會溝通不冷暴力、不會抽煙/嚼檳榔/酗酒（接受社交酒 小酌）、不🐞/ㄩㄆ
———
可以直接私訊～
理想私訊內容是簡單自介+至少一張人像照片
如果不想先給照，那就附個簡單自介吧～
但不管私訊形式如何，都會回覆！

另外有任何疑問都可以在私訊中提出

感謝大家看完這篇！
祝大家早日覓得良緣～
男生或沒符合你條件/沒符合我條件的女生
也可以來留言，我們互相祝福🤣異性南部徵友女友擇偶條件",""
"1779460161-164","https://www.dcard.tw/f/partner_selection_criteria/p/261151781","#異性 #徵友&擇偶✨在臺中的穩定男生，想認真認識對的人","#異性 #徵友&擇偶✨在臺中的穩定男生，想認真認識對的人EMaxon在這個大家都很忙的年紀，還願意慢慢認識一個人，好像變得有點難🥹..
但我還是相信緣份除了等待，自己也要積極與努力

［關於我］
31歲，金牛座
170公分以上，體態適中
在臺中市政府💼
（高考工程人員）

個性溫和、情緒穩定
重視溝通，也尊重彼此的空間
我相信好的感情，是自在相處，而不是互相內耗

［平常在做什麼］
看電影、聽音樂、吃美食、逛展覽
（💡在上周的智慧城市展，看到城市與科技的更多可能💡）
有時只是走走、看看風景，讓生活慢一點。

如果身邊多一個人，
可以一起聊天、吃飯、散步，
感覺日子應該會更有溫度。
如果適合，未來可以一起走向結婚、生小孩共組家庭， 把平常的日子過得不平凡。

［期待的妳］
🌿24～33 歲
🌿性別：生理女
🌿性格：真誠、情緒穩定，願意溝通
🌿信仰：可以拿香拜拜
🌿跟我一樣無不良嗜好
🌿願意在臺中定居及發展
🌿有自己的工作與生活
（Ps.如果是周休二日上班族或是公教人員更佳，感覺工作跟生活作息相近，路會走得更長遠😌）

如果妳也覺得，
比起刺激，更想要一段穩定又安心的關係，可以來聊聊🙂

❗️希望能有效率地認識彼此
私訊時，請小小地自介一下~
（身高/座標/工作...）
也可交換眼緣^_^

最後附上
上週的2026智慧城市展隨手拍，希望我們都能在茫茫人海中找到適合自己的人異性徵友擇偶感情愛情","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779460166-165","https://www.dcard.tw/f/partner_selection_criteria/p/261151813","#異性 #中南部 #雲嘉 #找到人生隊友","#異性 #中南部 #雲嘉 #找到人生隊友Tcc關於我
地區：雲林/嘉義
年紀：27(牡羊)
學歷：中字碩
職業：高職正式教師
外貌：172/65 
感情史： 1任
年收入：90+
個性:情緒穩定、專一、務實、會儲蓄、記帳、不菸、沒刺青、不約(希望妳也是)，不吃辣。
運動:慢跑、打羽球、偶爾打壘球
興趣:看youtube(財經、新聞時事、旅遊)、玩皮克敏?、出門逛街走走看風景、DIY動手維修、洗(保養)汽機車
生活圈：平常上下班兩點一線、交友圈單純
感情觀:希望是長遠關係，能相互包容一起成長。
目標:有自己的房子

- - - - - - - - - - - - - - - - -
理想對象
職業：穩定工作或老師
年齡：23~28
外型：乾淨整齊、bmi正常 
地區：希望雲林或嘉義
個性：隨和好相處、情緒穩定，一起規劃未來，真誠

感謝妳看到這裡，若有緣來信希望有簡單自介。異性雲林嘉義教師","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779460172-166","https://www.dcard.tw/f/partner_selection_criteria/p/261153057","#同性 #女同 #高雄 #大學生","#同性 #女同 #高雄 #大學生S阿布【自我介紹】
21y / 158 cm /52kg/中長髮/在高雄讀書
星座：水瓶
MBTI：ESFP
目前大三，教育相關科系

個性：
剛認識會比較E，因為很怕尷尬，所以會一直想話題來跟對方聊天，熟了之後會比較自然，想講話再講話，喜歡一人拋一句，互相接話的感覺～

喜歡深聊，也喜歡打打鬧鬧，覺得自己是很中間值的人，處理事情的時候會蠻理性的，會用不同角度切入分析，處理情感上的問題，還是會習慣先從理性角度切入，再轉換感性角度，試著同理別人，所以覺得自己是個感性又理性的人

興趣：
最喜歡打籃球，也喜歡看電影、吃美食、跟朋友出去玩和露營，原本幾乎不看書，但現在一個月大概會看2本書，有慢慢喜歡上看書～

吃的部分：
巧克力、火鍋、滷味、咖啡，比較喜歡吃麵！ 我也吃辣，但最近有時候會胃痛，只能吃一點點辣

比較少主動跟別人肢體接觸，除非很自在的朋友，或是另外一半也會很喜歡跟他們肢體互動！

雷點：
不會處理自己情緒的人，可以陪伴她慢慢來，但希望她有情緒的時候能主動表達，或是嘗試自己紓解一下

理想的關係：
主要希望相處上是開心、自在的，對對方都是有信任的，不會消耗彼此，也喜歡平凡簡單的日常，之前最喜歡的畫面是一起躺在床上或是野餐墊聊天的畫面～如果能找到一個相處舒服自在的伴侶，有事情的時候可以跟他分享，給我一些建議，陪伴彼此的感覺，會覺得很舒服～

喜歡的類型：
主動跟我肢體互動
善良、可愛（呆呆可愛的話，我會蠻喜歡的）、真誠
希望是情緒穩定、有安全感的人
對自己的生活、目標有想法的人
可以一起笑、玩樂的人
（這五點是我前陣子列的理想條件～）

ps 可以直接私訊我，或是留下聯絡方式～同性女同高雄","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-female)"
"1779460177-167","https://www.dcard.tw/f/partner_selection_criteria/p/261153097","#異性 #異性 #臺南","#異性 #異性 #臺南Hgood afternoon註：參考各位前輩的模板形成的

關於我
座標：臺南
工作：台積工程師
年齡：24-26
長相：有被搭訕過、也有被告白過，有點害羞所以可以私訊換照，但從小沒有容貌焦慮
興趣：閱讀、跑步、電影
個性：健談、活潑、善於傾聽、有同理心、關注社會議題
身高：172/bmi正常

理想朋友/對象
年齡：22-28
地區：嘉義臺南高雄
學歷：不拘
身高/體重：身高不拘，bmi正常
經濟：有工作或是學生都可以
希望你是：
情緒穩定（不要把上班的壓力怒氣都發洩在我身上Q）
有自己的興趣專長，喜歡過了很久還是能雙眼放光的看著你做你喜歡的事
願意融入彼此的生活圈異性臺南","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779460183-168","https://www.dcard.tw/f/partner_selection_criteria/p/261153277","#異性 #徵伴侶#台南#新竹","#異性 #徵伴侶#台南#新竹J阿翔自我介紹
年齡：20天秤
身高：171
體重：72
穿搭：偏韓系
個性：ESFP，面對外人很I但對熟人來說應該是一個瘋子
座標：台南人在新竹讀書
興趣：
動態運動：籃球、健身、爬山、慢跑
靜態運動：撞球、保齡球
其他：烹飪、攝影、旅遊、看電影、逛市集、逛街、吃美食
不煙不檳榔
⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯⋯
希望你
﻿﻿以北部為主，新竹為佳
﻿﻿能自然聊天、一起分享生活、運動、拍照、吃美食、看夕陽
﻿﻿外在：BMI正常
﻿﻿年齡：19~23
﻿﻿個性：正向、愛笑、開朗","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779460188-169","https://www.dcard.tw/f/partner_selection_criteria/p/261153318","#異性 交朋友找伴侶，歡迎聊聊","#異性 交朋友找伴侶，歡迎聊聊健行科技大學年齡：30
性別：男
身高：175cm
體重：63kg
座標：桃園龍潭人
生活習慣：不菸不酒不檳榔（只喝社交酒
興趣 ：羽球、健身、電玩、看劇、聽音樂、投資

徵求對象：女性25-35歲，喜歡個性真誠的人，不喜歡太自私的人，其他沒有什麼條件。
兩個人在一起我覺得開心跟真誠最重要，有意願的話可以嘗試認識一下彼此。異性交朋友",""
"1779460194-170","https://www.dcard.tw/f/partner_selection_criteria/p/261153474","#異性 #異性 #雙北 能夠一起扶持走下去的另一半","#異性 #異性 #雙北 能夠一起扶持走下去的另一半AAtlas充滿正能量熱愛生活的理工男。

平常做研發管理，工作上比較講邏輯
但私底下其實很享受日常、喜歡過生活

—

📍板橋人，在內湖工作
🎂34 / 雙子
📏175 / 75（體脂22，愛吃所以偏重，最近有在認真減重；髮量正常，還被同事誇說髮量好多）
🎓中字輩碩畢
💼研發主管（年薪200+）

—

我的生活大概是這樣：

喜歡找有特色的食物，不太追求高價位（嘴巴比較笨吃不太出來😆）
有在維持健身習慣，主要在家運動，當作健康和紓壓

平常會一邊聽歌一邊唱歌一邊做事情（先說可能會有點吵）
也喜歡到處走走、逛街散步，看看不同的人事物

Pokémon 粉絲
家裡很多寶可夢的小公仔和娃娃

—

個性與狀態：
情緒穩定、細心，MBTI是ENTJ，但其實是偏 I 但可以切換 E

優點是脾氣好、行動力強、同理心夠，也算會斷捨離
缺點是有時候會變得比較安靜（通常是在想工作的事情，不是冷掉）

—

關於未來：
偏好結婚
小孩這件事尊重女生，我家沒有壓力

生活習慣是平日早睡早起，假日偶爾小熬夜
衛生習慣正常（這算加分項吧

感情目前單身一年半

—

希望的妳：
居住在雙北或桃園地區
年紀 ≤ 36

有穩定工作，希望週末可以一起相處

身材健康即可（如果也在努力中，我們可以一起）
個性善良，願意溝通

如果剛好有共同興趣會更好

感情狀態單身半年以上
也希望妳是準備好進入下一段關係的人

—


我很在意相處起來的感覺
希望是那種可以自然、舒服、沒有壓力的關係

我自己是北漂後定居的人
如果妳也有類似經歷，可能會更有共鳴


—
補充一個不知道有沒有加分的點，我是安全型戀愛風格異性伴侶雙北","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
"1779460199-171","https://www.dcard.tw/f/partner_selection_criteria/p/261153497","#異性 尋找一份並肩前行的穩定","#異性 尋找一份並肩前行的穩定C三明治🥪關於我：務實與浪漫的平衡

基本資料：36歲 摩羯座 177公分 73公斤 北部

事業背景：集團管理層 主業收入110+ 外加投資 已置有車 房 具備提前還款能力

生活方式：工作狂轉身 追求安靜氛圍 健身 旅遊 懶人露營 圍爐煮茶

性格底色：ENFP 抗壓強 目標明確 討厭欺騙與沒意義的社交

感情相處：經常開小玩笑  好相處  不黏人 不查勤 給予絕對空間 雙方需與異性保持邊界感


期待的妳：

基本門檻：27至40歲  身高不限  有點肉感的女生會加分

社會閱歷：有穩定工作 且不隨時被取代  具備儲蓄習慣

個性特質：不公主病 不生悶氣 遇事能冷靜交談  且直接地表達想法

價值共鳴：具備金錢規劃 拒絕入不敷出 遇到問題一起解決而非互相消耗


工作主業收入穩定  被動收入常年高於主業  具備一定的生活條件  喜歡健身（主要為了保持體態）也愛旅遊和懶人露營  比起喧鬧和無用的社交  我更沉溺於獨處的靜謐氛圍感  購物不一定追逐名牌  但對生活品質和物品的質感有堅持  我是那種「給你絕對自由」的伴侶  不查勤也不計較
我認為信任是感情的基石  相對地  我也期待彼此都能與異性保持得體的邊界感

我希望妳是一個成熟  能直接表達想法的女性
我們不一定需要轟轟烈烈  但求在日常瑣事中不彼此消耗  希望你有儲蓄理財的習慣或者學習的心  我重視的不是財富多寡  而是妳對生活具備抗風險的意識  溫柔且理性  拒絕公主病或冷暴力  遇到問題時希望我們能並肩解決  而不是互相甩鍋  希望妳也重視「氛圍感」  我們可以有各自的愛好  也願意為了彼此培養共同的興趣

我的承諾：
有距離也可以先聊聊  有時候短暫的分開能讓兩個人更加理性 小別勝新婚  討厭欺騙與質疑  我會給予妳最直球的溝通與坦誠  如果妳也嚮往那種「不用猜心思」兩個人交流溝通可以用最真實的一面  踏實且有質感的感情  歡迎帶著妳簡短的自介私訊我","font-size:10px;width:20px;height:20px;--d1ihhtxw1:var(--color-gender-male)"
